room_id,city,hotel_name,hotel_url,room_name,number_of_guests,price_5_nights,your_choices
11,alexandria,Alex inn Rooms,https://www.booking.com/hotel/eg/alex-inn-rooms.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1538799706_425308278_0_0_0&highlighted_blocks=1538799706_425308278_0_0_0&matching_block_id=1538799706_425308278_0_0_0&sr_pri_blocks=1538799706_425308278_0_0_0__6800&from=searchresults,Double Room 1 twin bed 1 room Private bathroom Free Wifi Shower Toilet | Double Room | 1 twin bed | 1 room Private bathroom Free Wifi Shower Toilet | 1 room Private bathroom Free Wifi | 1 room | Private bathroom | Free Wifi | Shower Toilet | Shower | Toilet,,"EGP 3,626",
12,alexandria,Alex inn Rooms,https://www.booking.com/hotel/eg/alex-inn-rooms.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1538799706_425308278_0_0_0&highlighted_blocks=1538799706_425308278_0_0_0&matching_block_id=1538799706_425308278_0_0_0&sr_pri_blocks=1538799706_425308278_0_0_0__6800&from=searchresults,,Max. people: 2 | Max. people: 4 | Max. people: 1,"EGP 4,266 | EGP 6,825 | EGP 10,664 | EGP 8,531 | EGP 4,799 | EGP 9,864",
13,alexandria,Alex inn Rooms,https://www.booking.com/hotel/eg/alex-inn-rooms.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1538799706_425308278_0_0_0&highlighted_blocks=1538799706_425308278_0_0_0&matching_block_id=1538799706_425308278_0_0_0&sr_pri_blocks=1538799706_425308278_0_0_0__6800&from=searchresults,Double Room 1 twin bed 1 room Bathtub Private bathroom Free Wifi More | Double Room | 1 twin bed | 1 room Bathtub Private bathroom Free Wifi More | 1 room Bathtub Private bathroom Free Wifi | 1 room | Bathtub | Private bathroom | Free Wifi | More,,"EGP 5,801",
14,alexandria,Alex inn Rooms,https://www.booking.com/hotel/eg/alex-inn-rooms.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1538799706_425308278_0_0_0&highlighted_blocks=1538799706_425308278_0_0_0&matching_block_id=1538799706_425308278_0_0_0&sr_pri_blocks=1538799706_425308278_0_0_0__6800&from=searchresults,Standard Twin Room with Sea View 2 twin beds 1 room Bathtub Private bathroom Free Wifi More | Standard Twin Room with Sea View | 2 twin beds | 1 room Bathtub Private bathroom Free Wifi More | 1 room Bathtub Private bathroom Free Wifi | 1 room | Bathtub | Private bathroom | Free Wifi | More,,"EGP 9,064",
15,alexandria,Alex inn Rooms,https://www.booking.com/hotel/eg/alex-inn-rooms.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1538799706_425308278_0_0_0&highlighted_blocks=1538799706_425308278_0_0_0&matching_block_id=1538799706_425308278_0_0_0&sr_pri_blocks=1538799706_425308278_0_0_0__6800&from=searchresults,Triple Room with Sea View 2 twin beds 1 room Bathtub Private bathroom Free Wifi More | Triple Room with Sea View | 2 twin beds | 1 room Bathtub Private bathroom Free Wifi More | 1 room Bathtub Private bathroom Free Wifi | 1 room | Bathtub | Private bathroom | Free Wifi | More,,"EGP 9,064",
16,alexandria,Alex inn Rooms,https://www.booking.com/hotel/eg/alex-inn-rooms.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1538799706_425308278_0_0_0&highlighted_blocks=1538799706_425308278_0_0_0&matching_block_id=1538799706_425308278_0_0_0&sr_pri_blocks=1538799706_425308278_0_0_0__6800&from=searchresults,Family Suite Bedroom 1: 1 full bed Bedroom 2: 1 full bed Private suite Bathtub Private bathroom Free Wifi More | Family Suite | Bedroom 1: 1 full bed Bedroom 2: 1 full bed | Bedroom 1: 1 full bed | Bedroom 1: | 1 full bed | Bedroom 2: 1 full bed | Bedroom 2: | Private suite Bathtub Private bathroom Free Wifi More | Private suite Bathtub Private bathroom Free Wifi | Private suite | Bathtub | Private bathroom | Free Wifi | More,,"EGP 7,252",
17,alexandria,Alex inn Rooms,https://www.booking.com/hotel/eg/alex-inn-rooms.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1538799706_425308278_0_0_0&highlighted_blocks=1538799706_425308278_0_0_0&matching_block_id=1538799706_425308278_0_0_0&sr_pri_blocks=1538799706_425308278_0_0_0__6800&from=searchresults,Single Room 1 twin bed 1 room Bathtub Private bathroom Free Wifi More | Single Room | 1 twin bed | 1 room Bathtub Private bathroom Free Wifi More | 1 room Bathtub Private bathroom Free Wifi | 1 room | Bathtub | Private bathroom | Free Wifi | More,,"EGP 4,078",
18,alexandria,Alex inn Rooms,https://www.booking.com/hotel/eg/alex-inn-rooms.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1538799706_425308278_0_0_0&highlighted_blocks=1538799706_425308278_0_0_0&matching_block_id=1538799706_425308278_0_0_0&sr_pri_blocks=1538799706_425308278_0_0_0__6800&from=searchresults,Deluxe Double Room with Side Sea View 1 twin bed 1 room Bathtub Private bathroom Free Wifi More | Deluxe Double Room with Side Sea View | 1 twin bed | 1 room Bathtub Private bathroom Free Wifi More | 1 room Bathtub Private bathroom Free Wifi | 1 room | Bathtub | Private bathroom | Free Wifi | More,,"EGP 8,384",
19,alexandria,ابراج المنتزه,https://www.booking.com/hotel/eg/brj-lmntzh-wl-lmntzh.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1565663301_427807349_4_0_0&highlighted_blocks=1565663301_427807349_4_0_0&matching_block_id=1565663301_427807349_4_0_0&sr_pri_blocks=1565663301_427807349_4_0_0__15000&from=searchresults,Studio Apartment with One Double Bed Bedroom 1: 2 queen beds Living room: 1 sofa bed Entire apartment 120 m² Private kitchen Private bathroom Balcony View Air conditioning Flat-screen TV Terrace Kitchen Washing machine | Studio Apartment with One Double Bed | Bedroom 1: 2 queen beds Living room: 1 sofa bed | Bedroom 1: 2 queen beds | Bedroom 1: | 2 queen beds | Living room: 1 sofa bed | Living room: | 1 sofa bed | Entire apartment 120 m² Private kitchen Private bathroom Balcony View Air conditioning Flat-screen TV Terrace Kitchen Washing machine | Entire apartment 120 m² Private kitchen Private bathroom Balcony View Air conditioning Flat-screen TV Terrace | Entire apartment | 120 m² | Private kitchen | Private bathroom | Balcony | View | Air conditioning | Flat-screen TV | Terrace | Kitchen Washing machine | Kitchen | Washing machine,Max. people: 4,"EGP 7,998","Free cancellation before 6:00 PM on July 10, 2026 No prepayment needed – pay at the property No credit card needed | Free cancellation before 6:00 PM on July 10, 2026 | Free cancellation | No prepayment needed – pay at the property | No prepayment needed | No credit card needed"
20,alexandria,Rixos Montaza Alexandria,https://www.booking.com/hotel/eg/rixos-montaza-alexandria.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1323631805_405027592_2_1_0&highlighted_blocks=1323631805_405027592_2_1_0&matching_block_id=1323631805_405027592_2_1_0&sr_pri_blocks=1323631805_405027592_2_1_0__76400&from=searchresults,Deluxe Room Park View (Nariman) 1 king bed 46 m² Balcony Garden view Air conditioning Flat-screen TV Soundproof Minibar Free Wifi Free toiletries Shower Bathrobe Safe Toilet Towels TV Slippers Satellite channels Tea/Coffee maker Hairdryer Electric kettle Wake-up service Wardrobe or closet Clothes rack Toilet paper | Deluxe Room Park View (Nariman) | 1 king bed | 46 m² Balcony Garden view Air conditioning Flat-screen TV Soundproof Minibar Free Wifi Free toiletries Shower Bathrobe Safe Toilet Towels TV Slippers Satellite channels Tea/Coffee maker Hairdryer Electric kettle Wake-up service Wardrobe or closet Clothes rack Toilet paper | 46 m² Balcony Garden view Air conditioning Flat-screen TV Soundproof Minibar Free Wifi | 46 m² | Balcony | Garden view | Air conditioning | Flat-screen TV | Soundproof | Minibar | Free Wifi | Free toiletries Shower Bathrobe Safe Toilet Towels TV Slippers Satellite channels Tea/Coffee maker Hairdryer Electric kettle Wake-up service Wardrobe or closet Clothes rack Toilet paper | Free toiletries | Shower | Bathrobe | Safe | Toilet | Towels | TV | Slippers | Satellite channels | Tea/Coffee maker | Hairdryer | Electric kettle | Wake-up service | Wardrobe or closet | Clothes rack | Toilet paper,,"EGP 40,736",
21,alexandria,Rixos Montaza Alexandria,https://www.booking.com/hotel/eg/rixos-montaza-alexandria.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1323631805_405027592_2_1_0&highlighted_blocks=1323631805_405027592_2_1_0&matching_block_id=1323631805_405027592_2_1_0&sr_pri_blocks=1323631805_405027592_2_1_0__76400&from=searchresults,,Max. people: 2 | Max. people: 3 | Max. people: 4,"EGP 50,921 | EGP 55,719 | EGP 60,252 | EGP 69,583 | EGP 74,115 | EGP 83,446 | EGP 92,777 | EGP 162,359 | EGP 94,643",
22,alexandria,Rixos Montaza Alexandria,https://www.booking.com/hotel/eg/rixos-montaza-alexandria.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1323631805_405027592_2_1_0&highlighted_blocks=1323631805_405027592_2_1_0&matching_block_id=1323631805_405027592_2_1_0&sr_pri_blocks=1323631805_405027592_2_1_0__76400&from=searchresults,Bungalow 1 king bed Entire bungalow 30 m² Garden view Air conditioning Soundproof Minibar Free Wifi More | Bungalow | 1 king bed | Entire bungalow 30 m² Garden view Air conditioning Soundproof Minibar Free Wifi More | Entire bungalow 30 m² Garden view Air conditioning Soundproof Minibar Free Wifi | Entire bungalow | 30 m² | Garden view | Air conditioning | Soundproof | Minibar | Free Wifi | More,,"EGP 44,576",
23,alexandria,Rixos Montaza Alexandria,https://www.booking.com/hotel/eg/rixos-montaza-alexandria.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1323631805_405027592_2_1_0&highlighted_blocks=1323631805_405027592_2_1_0&matching_block_id=1323631805_405027592_2_1_0&sr_pri_blocks=1323631805_405027592_2_1_0__76400&from=searchresults,Deluxe Room Sea View (Nariman) 1 king bed 46 m² Balcony Sea view Air conditioning Flat-screen TV Soundproof Minibar Free Wifi More | Deluxe Room Sea View (Nariman) | 1 king bed | 46 m² Balcony Sea view Air conditioning Flat-screen TV Soundproof Minibar Free Wifi More | 46 m² Balcony Sea view Air conditioning Flat-screen TV Soundproof Minibar Free Wifi | 46 m² | Balcony | Sea view | Air conditioning | Flat-screen TV | Soundproof | Minibar | Free Wifi | More,,"EGP 48,201",
24,alexandria,Rixos Montaza Alexandria,https://www.booking.com/hotel/eg/rixos-montaza-alexandria.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1323631805_405027592_2_1_0&highlighted_blocks=1323631805_405027592_2_1_0&matching_block_id=1323631805_405027592_2_1_0&sr_pri_blocks=1323631805_405027592_2_1_0__76400&from=searchresults,King Fouad Premium Room Sea View 1 king bed 46 m² Balcony Sea view Air conditioning Flat-screen TV Soundproof Minibar Free Wifi More | King Fouad Premium Room Sea View | 1 king bed | 46 m² Balcony Sea view Air conditioning Flat-screen TV Soundproof Minibar Free Wifi More | 46 m² Balcony Sea view Air conditioning Flat-screen TV Soundproof Minibar Free Wifi | 46 m² | Balcony | Sea view | Air conditioning | Flat-screen TV | Soundproof | Minibar | Free Wifi | More,,"EGP 55,666",
25,alexandria,Rixos Montaza Alexandria,https://www.booking.com/hotel/eg/rixos-montaza-alexandria.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1323631805_405027592_2_1_0&highlighted_blocks=1323631805_405027592_2_1_0&matching_block_id=1323631805_405027592_2_1_0&sr_pri_blocks=1323631805_405027592_2_1_0__76400&from=searchresults,Deluxe Suite Park View (Nariman) 1 king bed Private suite 110 m² Balcony Garden view Air conditioning Flat-screen TV Soundproof Minibar Free Wifi More | Deluxe Suite Park View (Nariman) | 1 king bed | Private suite 110 m² Balcony Garden view Air conditioning Flat-screen TV Soundproof Minibar Free Wifi More | Private suite 110 m² Balcony Garden view Air conditioning Flat-screen TV Soundproof Minibar Free Wifi | Private suite | 110 m² | Balcony | Garden view | Air conditioning | Flat-screen TV | Soundproof | Minibar | Free Wifi | More,,"EGP 59,292",
26,alexandria,Rixos Montaza Alexandria,https://www.booking.com/hotel/eg/rixos-montaza-alexandria.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1323631805_405027592_2_1_0&highlighted_blocks=1323631805_405027592_2_1_0&matching_block_id=1323631805_405027592_2_1_0&sr_pri_blocks=1323631805_405027592_2_1_0__76400&from=searchresults,Deluxe Suite Sea View (Nariman) 1 king bed Private suite 110 m² Balcony Sea view Air conditioning Flat-screen TV Soundproof Minibar Free Wifi More | Deluxe Suite Sea View (Nariman) | 1 king bed | Private suite 110 m² Balcony Sea view Air conditioning Flat-screen TV Soundproof Minibar Free Wifi More | Private suite 110 m² Balcony Sea view Air conditioning Flat-screen TV Soundproof Minibar Free Wifi | Private suite | 110 m² | Balcony | Sea view | Air conditioning | Flat-screen TV | Soundproof | Minibar | Free Wifi | More,,"EGP 66,757",
27,alexandria,Rixos Montaza Alexandria,https://www.booking.com/hotel/eg/rixos-montaza-alexandria.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1323631805_405027592_2_1_0&highlighted_blocks=1323631805_405027592_2_1_0&matching_block_id=1323631805_405027592_2_1_0&sr_pri_blocks=1323631805_405027592_2_1_0__76400&from=searchresults,Salamlek Palace Grand Suite We have 1 left 1 king bed Private suite 54 m² Balcony Air conditioning Flat-screen TV Soundproof Minibar Free Wifi More | Salamlek Palace Grand Suite | We have 1 left | 1 king bed | Private suite 54 m² Balcony Air conditioning Flat-screen TV Soundproof Minibar Free Wifi More | Private suite 54 m² Balcony Air conditioning Flat-screen TV Soundproof Minibar Free Wifi | Private suite | 54 m² | Balcony | Air conditioning | Flat-screen TV | Soundproof | Minibar | Free Wifi | More,,"EGP 66,757",
28,alexandria,Rixos Montaza Alexandria,https://www.booking.com/hotel/eg/rixos-montaza-alexandria.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1323631805_405027592_2_1_0&highlighted_blocks=1323631805_405027592_2_1_0&matching_block_id=1323631805_405027592_2_1_0&sr_pri_blocks=1323631805_405027592_2_1_0__76400&from=searchresults,King Fouad Superior Suite Sea View 1 king bed Private suite 90 m² Balcony Sea view Air conditioning Flat-screen TV Soundproof Minibar Free Wifi More | King Fouad Superior Suite Sea View | 1 king bed | Private suite 90 m² Balcony Sea view Air conditioning Flat-screen TV Soundproof Minibar Free Wifi More | Private suite 90 m² Balcony Sea view Air conditioning Flat-screen TV Soundproof Minibar Free Wifi | Private suite | 90 m² | Balcony | Sea view | Air conditioning | Flat-screen TV | Soundproof | Minibar | Free Wifi | More,,"EGP 74,221",
29,alexandria,Rixos Montaza Alexandria,https://www.booking.com/hotel/eg/rixos-montaza-alexandria.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1323631805_405027592_2_1_0&highlighted_blocks=1323631805_405027592_2_1_0&matching_block_id=1323631805_405027592_2_1_0&sr_pri_blocks=1323631805_405027592_2_1_0__76400&from=searchresults,Salamlek Palace Royal Suite 1 king bed Private suite 80 m² Balcony Air conditioning Flat-screen TV Soundproof Minibar Free Wifi More | Salamlek Palace Royal Suite | 1 king bed | Private suite 80 m² Balcony Air conditioning Flat-screen TV Soundproof Minibar Free Wifi More | Private suite 80 m² Balcony Air conditioning Flat-screen TV Soundproof Minibar Free Wifi | Private suite | 80 m² | Balcony | Air conditioning | Flat-screen TV | Soundproof | Minibar | Free Wifi | More,,"EGP 129,887",
30,alexandria,Rixos Montaza Alexandria,https://www.booking.com/hotel/eg/rixos-montaza-alexandria.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9hbGV4YW5kcmlhSDFYBGhDiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK0wLLQBsACAdICJDQ0NjNjZTc0LTZhYjktNDFkNS1iNzhhLTY3ZTkwMDYwM2Q5ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2026-07-10&checkout=2026-07-15&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=02127c1a20931315&srepoch=1779212347&all_sr_blocks=1323631805_405027592_2_1_0&highlighted_blocks=1323631805_405027592_2_1_0&matching_block_id=1323631805_405027592_2_1_0&sr_pri_blocks=1323631805_405027592_2_1_0__76400&from=searchresults,Two-Bedroom Bungalow 2 queen beds Entire bungalow 81 m² Air conditioning Soundproof Minibar Free Wifi More | Two-Bedroom Bungalow | 2 queen beds | Entire bungalow 81 m² Air conditioning Soundproof Minibar Free Wifi More | Entire bungalow 81 m² Air conditioning Soundproof Minibar Free Wifi | Entire bungalow | 81 m² | Air conditioning | Soundproof | Minibar | Free Wifi | More,,"EGP 75,714",
